id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
212459,Ouroboros,"[25021, 222047, 26231, 93735, 91644]",5,ouroboros-5,2020-10-05T21:51:38Z,2020-09-16T07:52:34Z,2024-04-16T02:37:33Z,26,116,47,https://api.ldjam.com/vx/node2/get/25021+222047+26231+93735+91644,/events/ludum-dare/47/ouroboros-5,"['https://www.instagram.com/cardcade_wmg', 'https://amerlynzeta.com/', 'https://twitter.com/DiannaConleyVO', 'https://www.youtube.com/channel/UC8BKKGe5ATiCnVSb5xt_QAQ', 'https://www.danieldocherty.net', 'https://twitter.com/windmillgames', 'https://www.youtube.com/channel/UC90absAVKFc-26PSeLXqkWA']",78.467861192814,26,17.625,29.625,4.107,116,4.018,126,3.111,1042,3.714,705,4.357,126,4.446,22,2.885,644,3.893,284,-2.781294015766
223124,Battle of Neptune,"[14446, 44337, 126258]",3,battle-of-neptune,2020-10-05T22:25:31Z,2020-10-03T07:00:07Z,2024-04-16T02:37:33Z,25,116,47,https://api.ldjam.com/vx/node2/get/14446+44337+126258,/events/ludum-dare/47/battle-of-neptune,"['https://freesound.org/', 'http://www.typodermicfonts.com', 'https://opengameart.org']",80.932070281193,23,16.375,29.714285714286,4.107,116,4.214,34,3.018,1139,2.519,1578,3.821,573,,,2.426,985,3.571,620,-7.1134725767822
218802,Remember the Way,"[214434, 217133, 219050, 218727]",4,remember-the-way,2020-10-05T21:28:04Z,2020-10-01T17:03:06Z,2024-04-16T02:37:33Z,8,118,47,https://api.ldjam.com/vx/node2/get/214434+217133+219050+218727,/events/ludum-dare/47/remember-the-way,['https://missvictorianlady.itch.io/remember-the-way'],130.41203652299,11,29.125,20.714285714286,4.105,118,3.684,399,3.658,452,4.083,261,,,3.974,154,3.889,139,3.974,201,-3.9359806174253
216552,Loop,[216549],1,loop-3,2020-10-05T21:00:32Z,2020-09-29T05:43:30Z,2024-04-16T02:37:33Z,31,119,47,https://api.ldjam.com/vx/node2/get/216549,/events/ludum-dare/47/loop-3,['https://www.breakfast.games'],99.79317454591,35,30.125,35.714285714286,4.103,119,3.971,163,3.606,507,4.706,1,,,4.227,59,4.574,3,4.382,31,-8.9626670386592
226464,RECoil,[226462],1,recoil,2020-10-05T22:18:00Z,2020-10-05T14:55:54Z,2024-04-16T02:37:33Z,33,119,47,https://api.ldjam.com/vx/node2/get/226462,/events/ludum-dare/47/recoil,[],78.886130483969,31,21.625,40.857142857143,4.103,119,4.077,90,3.705,385,4.103,242,4.115,294,4.038,125,,,3.908,266,-13.599566175655
227102,Loophole,[5435],1,loophole-1,2020-10-05T20:07:11Z,2020-10-05T20:02:49Z,2024-04-16T02:37:33Z,28,121,47,https://api.ldjam.com/vx/node2/get/5435,/events/ludum-dare/47/loophole-1,"['https://freesound.org/people/ryusa/sounds/531124/', 'https://freesound.org/people/GregorQuendel/sounds/511723/', 'https://freesound.org/people/Bertsz/sounds/500904/', 'https://freesound.org/people/quedicemipez/sounds/522699/', 'https://freesound.org/people/Seidhepriest/sounds/211424/', 'https://freesound.org/people/Komit./sounds/399294/', 'https://freesound.org/people/zimbot/sounds/122972/', 'https://www.scottbuckley.com.au/library/extrapolation/', 'https://freesound.org/people/JomelleJager/sounds/252681/']",41.666666666667,6,6.25,42.285714285714,4.1,121,3.902,207,4.061,104,4.439,30,4.085,319,3.577,452,,,3.91,262,-53.772695337391
227156,POKKO,"[26711, 212930, 218684, 214476]",4,pokko,2020-10-05T20:31:26Z,2020-10-05T20:22:22Z,2024-04-16T02:37:33Z,60,121,47,https://api.ldjam.com/vx/node2/get/26711+212930+218684+214476,/events/ludum-dare/47/pokko,['https://ldjam.com/events/ludum-dare/47/pokko/pokko-post-mortem'],105.62954660397,118,118.375,90.625,4.1,121,3.944,184,3.661,444,4.139,212,4.625,32,3.951,160,3.288,401,3.955,220,-16.454409022306
215255,Inside the Planet,"[164526, 164380, 217539]",3,inside-the-planet,2020-10-05T21:39:13Z,2020-09-26T19:35:48Z,2024-04-16T02:37:33Z,71,123,47,https://api.ldjam.com/vx/node2/get/164526+164380+217539,/events/ludum-dare/47/inside-the-planet,"['https://twitter.com/victor_reiner', 'https://twitter.com/bobemv', 'https://twitter.com/Shubi_Art']",100,85,127.75,126.625,4.098,123,3.858,241,3.945,174,4.331,70,4.52,57,3.92,181,3.23,423,3.844,327,-35.941596674796
213271,Quarantine Routine,"[188305, 188309, 188661]",3,quarantine-routine,2020-10-04T21:39:36Z,2020-09-19T18:14:51Z,2024-04-16T02:37:33Z,21,124,47,https://api.ldjam.com/vx/node2/get/188305+188309+188661,/events/ludum-dare/47/quarantine-routine,"['https://limezu.itch.io/moderninteriors', 'http://www.dissonancelive.com/\u200b', 'https://vectorpixelstar.itch.io/food']",136.25276076034,11,50.125,28,4.096,124,4,132,4.019,119,4,344,4.074,326,4.115,94,3.54,290,3.88,292,-14.434653209208
216668,Orbit,"[1313, 216665, 55231, 186443, 231294]",5,orbit-4,2020-10-05T21:56:41Z,2020-09-29T09:55:07Z,2024-04-16T02:37:33Z,30,125,47,https://api.ldjam.com/vx/node2/get/1313+216665+55231+186443+231294,/events/ludum-dare/47/orbit-4,"['https://twitch.tv/cruckz', 'https://twitter.com/LouisHayesG', 'https://www.twitch.tv/therujum', 'https://www.instagram.com/cruckzart', 'https://www.twitch.tv/nopogo_tv']",122.24491901392,13,49.875,34.375,4.094,125,3.697,386,3.656,455,3.409,1012,4.265,188,4.297,43,3.2,439,4.455,16,-22.585328529503
220768,Stuck in a FOR Loop,"[171475, 188383, 188341]",3,stuck-in-a-for-loop-1,2020-10-05T22:30:05Z,2020-10-02T17:26:40Z,2024-04-16T02:37:33Z,26,125,47,https://api.ldjam.com/vx/node2/get/171475+188383+188341,/events/ludum-dare/47/stuck-in-a-for-loop-1,[],131.78168390843,37,56.875,33.75,4.094,125,3.984,151,4.266,31,4.313,81,4.109,298,3.828,261,3.806,158,3.919,252,-0.37105879351159
213010,Oh My Hamster,"[14647, 146224]",2,oh-my-hamster,2020-10-05T23:20:16Z,2020-09-18T09:35:01Z,2024-04-16T02:37:33Z,22,127,47,https://api.ldjam.com/vx/node2/get/14647+146224,/events/ludum-dare/47/oh-my-hamster,[],82.932671814543,26,19,28.625,4.093,127,4.074,95,4.019,119,4.315,78,4.074,326,3.68,367,4.093,76,4.077,136,-1.9503497936918
222206,Clockmaker,"[222179, 223834]",2,clockmaker,2020-10-05T21:48:08Z,2020-10-02T22:02:00Z,2024-04-16T02:37:33Z,37,127,47,https://api.ldjam.com/vx/node2/get/222179+223834,/events/ludum-dare/47/clockmaker,[],109.07131485472,63,51.75,44.5,4.093,127,4.034,114,3.784,301,4.25,109,4.5,63,4.119,93,2.806,724,4.036,161,-4.9782855680228
227125,HOLD A TO DRIFT,"[221675, 18923, 186728, 82615, 58193, 84234]",6,hold-a-to-drift,2020-10-05T22:47:39Z,2020-10-05T20:14:53Z,2024-04-16T02:37:33Z,30,127,47,https://api.ldjam.com/vx/node2/get/221675+18923+186728+82615+58193+84234,/events/ludum-dare/47/hold-a-to-drift,"['https://twitter.com/quike_z', 'https://twitter.com/beibeicoli', 'https://twitter.com/Brainwash_Gang', 'https://twitter.com/RaferLabarta', 'https://open.spotify.com/album/7cymZAXANVVLqKSU3u6WJB?si=2mB9BcxVReGFbpUqtm_a0Q', 'https://twitter.com/VincentBini', 'https://twitter.com/verz_edu', 'https://twitter.com/ivanpapiol', 'https://twitter.com/AtskaHeart', 'https://twitter.com/msureda', 'https://twitter.com/gur_pegui']",114.1299304549,29,31.75,29,4.093,127,3.741,341,3.148,1010,3.907,466,4.5,63,4.074,110,,,4.13,115,-2.4493514513714
222116,GOTO START; ,"[14061, 196251]",2,goto-start,2020-10-05T19:48:21Z,2020-10-02T21:58:52Z,2024-10-04T19:43:18Z,11,130,47,https://api.ldjam.com/vx/node2/get/14061+196251,/events/ludum-dare/47/goto-start,['https://twitter.com/socketpunch'],96.321221845333,22,20.875,23.5,4.091,130,4.068,97,3.977,148,4.182,171,4.227,214,4.136,81,3.575,280,3.9,276,0
221017,L🗘🗘p Labs,"[185075, 185798, 185868, 221023]",4,lp-labs,2020-10-05T21:40:43Z,2020-10-02T18:40:17Z,2024-04-16T02:37:33Z,22,131,47,https://api.ldjam.com/vx/node2/get/185075+185798+185868+221023,/events/ludum-dare/47/lp-labs,[],130.11326058828,52,51,31.125,4.086,131,3.783,298,3.952,165,4.403,39,3.661,705,3.362,638,2.313,1055,3.268,925,-7.698967939245
223560,Despairship,"[9649, 9653, 77663, 107843, 201927]",5,despairship,2020-10-05T21:57:42Z,2020-10-03T12:19:53Z,2024-04-16T02:37:33Z,25,132,47,https://api.ldjam.com/vx/node2/get/9649+9653+77663+107843+201927,/events/ludum-dare/47/despairship,"['https://yanrishatum.itch.io/despairship', 'https://twitter.com/theodote_', 'https://soundcloud.com/elvenaudio', 'https://twitter.com/yanrishatum', 'https://twitter.com/zyuska_arts', 'https://twitter.com/yenneash']",90.504841195725,0,30,37.625,4.083,132,3.889,220,4.028,117,4.222,135,4.069,330,3.986,149,3.588,276,3.814,360,-40.678321133183
218471,Spoonful,"[218470, 220249, 218469, 220218]",4,spoonful,2020-10-05T21:14:39Z,2020-10-01T11:54:20Z,2024-04-16T02:37:33Z,23,133,47,https://api.ldjam.com/vx/node2/get/218470+220249+218469+220218,/events/ludum-dare/47/spoonful,['https://rabu-nee.itch.io/spoonful'],102.3349448863,37,33.25,32.75,4.081,133,3.919,198,4.323,25,4.516,12,4.065,336,3.879,213,4.097,75,3.968,210,0.37523583994616
218494,oh shit i'm dreaming again.,[218493],1,oh-shit-im-dreaming-again,2020-10-05T20:06:38Z,2020-10-01T12:29:55Z,2024-04-16T02:37:33Z,16,134,47,https://api.ldjam.com/vx/node2/get/218493,/events/ludum-dare/47/oh-shit-im-dreaming-again,['https://twitter.com/smarto_club'],65.624456897301,10,7.375,20.714285714286,4.079,134,3.737,347,3.921,195,4.474,23,4.395,106,,,3.765,175,4.237,76,-22.707452293028
221197,Loopomotive,"[16765, 54673, 57636]",3,loopomotive,2020-10-05T20:29:31Z,2020-10-02T19:20:29Z,2024-04-16T02:37:33Z,80,134,47,https://api.ldjam.com/vx/node2/get/16765+54673+57636,/events/ludum-dare/47/loopomotive,[],100,67,101,122.25,4.079,134,3.885,225,3.682,413,4.302,84,4.611,35,3.963,157,3.521,296,3.797,376,-37.522639915415
225996,Stuck on Loop,"[67192, 623]",2,stuck-on-loop,2020-10-05T03:39:05Z,2020-10-05T03:15:45Z,2024-04-16T02:37:33Z,22,134,47,https://api.ldjam.com/vx/node2/get/67192+623,/events/ludum-dare/47/stuck-on-loop,"['https://retrospecter.itch.io', 'https://twitter.com/ImPACIOble', 'https://twitter.com/Bleggaman']",78.262379212493,16,12.25,21,4.079,134,3.816,272,3.132,1022,3.789,615,4.105,304,4.474,17,3.868,145,3.974,201,-7.1720878367086
219607,I've Been Busy Being Dead,"[214884, 225029]",2,ive-been-busy-being-dead,2020-10-05T21:19:13Z,2020-10-02T06:49:49Z,2024-04-16T02:37:33Z,64,137,47,https://api.ldjam.com/vx/node2/get/214884+225029,/events/ludum-dare/47/ive-been-busy-being-dead,['https://instrex.itch.io/ive-been-busy-being-dead/devlog/186424/weve-been-busy-making-this-game'],100,93,104.25,102.625,4.078,137,3.892,217,3.644,466,3.374,1043,4.607,38,4.129,89,4.149,64,3.995,193,-24.582089185152
215846,Faithless Land,"[7794, 16607]",2,faithless-land,2020-10-05T20:37:49Z,2020-09-28T10:01:12Z,2024-04-16T02:37:33Z,23,138,47,https://api.ldjam.com/vx/node2/get/7794+16607,/events/ludum-dare/47/faithless-land,"['https://ldjam.com/users/cydouzo', 'https://ldjam.com/users/swynfel']",136.76148472324,31,50.5,32,4.067,138,3.967,166,4.2,55,3.6,829,4.3,164,3.567,464,,,3.85,322,-2.3718790511668
225712,"Once More, Dear Friends",[101641],1,once-more-dear-friends,2020-10-05T09:24:18Z,2020-10-04T22:08:38Z,2024-04-16T02:37:33Z,26,138,47,https://api.ldjam.com/vx/node2/get/101641,/events/ludum-dare/47/once-more-dear-friends,[],147.34492293863,23,41.25,32,4.067,138,4.183,44,3.883,223,4.2,153,3.95,439,,,,,,,-8.9986263839935
219133,WhileTrue,[188673],1,whiletrue-2,2020-10-05T19:19:16Z,2020-10-01T21:01:00Z,2024-04-16T02:37:33Z,14,140,47,https://api.ldjam.com/vx/node2/get/188673,/events/ludum-dare/47/whiletrue-2,[],68.220876938914,7,9.25,23.857142857143,4.065,140,3.978,156,3.848,253,4.239,120,3.739,640,,,2.472,954,3.525,658,-26.89520277543
220665,Beyond Death,"[73837, 167299, 215664, 220538, 220529, 227828]",6,beyond-death,2020-10-05T22:57:17Z,2020-10-02T16:55:03Z,2024-04-16T02:37:33Z,239,141,47,https://api.ldjam.com/vx/node2/get/73837+167299+215664+220538+220529+227828,/events/ludum-dare/47/beyond-death,"['https://marcuslelus.itch.io/beyonddeath', 'https://www.youtube.com/watch?v=8pLT3-2vfGA']",100,203,181.25,349.57142857143,4.064,141,3.681,405,3.519,594,3.957,398,4.527,55,4.149,78,,,4.137,111,-59.667098556351
221950,Never Gonna Lose Again,"[3953, 1002, 71051, 226251]",4,never-gonna-lose-again,2020-10-05T21:58:10Z,2020-10-02T21:47:06Z,2024-04-16T02:37:33Z,27,141,47,https://api.ldjam.com/vx/node2/get/3953+1002+71051+226251,/events/ludum-dare/47/never-gonna-lose-again,[],116.27660650872,49,54.25,41.125,4.064,141,3.808,280,3.385,750,3.513,930,4.5,63,3.813,272,2.824,709,3.9,276,-2.5859892546791
214465,TRAM OF WISHES,"[9698, 127846, 137605]",3,tram-of-wishes,2020-10-05T17:26:38Z,2020-09-24T10:26:16Z,2024-04-16T02:37:33Z,50,143,47,https://api.ldjam.com/vx/node2/get/9698+127846+137605,/events/ludum-dare/47/tram-of-wishes,"['https://www.facebook.com/maliy.shock', 'https://www.facebook.com/sergey.zharov/', 'https://www.instagram.com/sergey.zrv/']",127.0564626845,67,59.125,43,4.063,143,3.413,710,3.738,352,3.927,441,4.756,10,4.275,47,,,4.393,30,1.0471489740778
223108,Emile's Journey,"[11216, 226567, 226343]",3,emiles-journey,2020-10-05T17:18:59Z,2020-10-03T06:51:47Z,2024-04-16T02:37:33Z,41,143,47,https://api.ldjam.com/vx/node2/get/11216+226567+226343,/events/ludum-dare/47/emiles-journey,[],56.292372208241,16,15.25,65.5,4.063,143,3.169,1012,4.262,33,4.336,67,4.8,6,4.23,57,,,,,-41.84200019622
213600,TIME TO DANCE!,[172984],1,time-to-dance,2020-10-05T22:53:00Z,2020-09-21T10:01:06Z,2024-04-16T02:37:33Z,73,145,47,https://api.ldjam.com/vx/node2/get/172984,/events/ludum-dare/47/time-to-dance,[],72.543090642735,56,52.625,108,4.061,145,3.93,193,4.238,42,4.142,210,4.234,211,4.416,27,4.171,54,4.18,97,-46.636322098216
216337,Castle Hallway,"[213148, 219879, 219968, 220175]",4,castle-hallway,2020-10-05T21:42:48Z,2020-09-28T21:30:12Z,2024-04-16T02:37:33Z,19,145,47,https://api.ldjam.com/vx/node2/get/213148+219879+219968+220175,/events/ludum-dare/47/castle-hallway,[],95.109418706654,30,29.625,33.75,4.061,145,3.563,545,3.672,431,3.938,425,4.591,42,4.233,56,3.05,534,4.219,80,-7.7468791971115
223481,The Ribbon,[161294],1,the-ribbon,2020-10-05T19:25:52Z,2020-10-03T11:18:31Z,2024-04-16T02:37:33Z,50,147,47,https://api.ldjam.com/vx/node2/get/161294,/events/ludum-dare/47/the-ribbon,[],91.320042600217,43,28.875,35.625,4.059,147,4.043,110,4.074,98,4,344,3.985,399,3.771,306,2.345,1034,3.735,426,-0.84532370256139
213653,Among Stars and Robots,"[144106, 78349]",2,among-stars-and-robots,2020-10-05T20:48:15Z,2020-09-21T14:48:52Z,2024-04-16T02:37:33Z,51,148,47,https://api.ldjam.com/vx/node2/get/144106+78349,/events/ludum-dare/47/among-stars-and-robots,"['https://www.youtube.com/watch?v=LtApmx9e8Z8', 'https://img.youtube.com/vi/LtApmx9e8Z8/0.jpg', 'https://ldjam.com/events/ludum-dare/47/among-stars-and-robots/ld47-post-mortem']",115.7936235952,79,82.125,71.142857142857,4.056,148,3.792,294,3.611,499,4.021,327,4.215,229,,,2.759,761,3.919,252,-14.263926064953
223068,Bureaucrazy,"[3564, 182090, 113826, 160784, 160512]",5,bureaucrazy,2020-10-05T14:41:03Z,2020-10-03T06:27:53Z,2024-04-16T02:37:33Z,26,148,47,https://api.ldjam.com/vx/node2/get/3564+182090+113826+160784+160512,/events/ludum-dare/47/bureaucrazy,[],126.45549015757,31,44.375,28.75,4.056,148,3.759,326,3.722,370,4.5,15,4.204,235,3.685,362,4.407,18,4.019,174,-0.40733366862864
227444,Airstralian,[221724],1,airstralian,2020-10-05T21:59:53Z,2020-10-05T21:26:48Z,2024-04-16T02:37:33Z,26,148,47,https://api.ldjam.com/vx/node2/get/221724,/events/ludum-dare/47/airstralian,[],108.7539018496,29,29.125,29.285714285714,4.056,148,3.704,379,3.732,356,3.464,972,4.607,38,3.907,190,,,3.981,196,-7.2413526043708
227615,One Minute Army,"[141555, 97497, 150933, 227626]",4,one-minute-army,2020-10-05T22:50:03Z,2020-10-05T21:49:37Z,2024-04-16T02:37:33Z,28,148,47,https://api.ldjam.com/vx/node2/get/141555+97497+150933+227626,/events/ludum-dare/47/one-minute-army,[],93.15175080077,27,20.5,28.142857142857,4.056,148,4,132,3.796,290,4.222,135,4.093,312,,,2.364,1026,3.385,814,0.63251737534689
226717,TCHOU,[717],1,tchou,2020-10-05T21:54:52Z,2020-10-05T17:35:13Z,2024-04-16T02:37:33Z,26,152,47,https://api.ldjam.com/vx/node2/get/717,/events/ludum-dare/47/tchou,[],121.14175446692,34,42.375,29.875,4.054,152,3.929,194,3.911,203,4.375,49,4.554,48,4,142,4.268,39,3.852,320,-0.58083743980799
226635,Qnight EveryDay Quest,[226627],1,qnight-everyday-quest,2020-10-05T19:44:16Z,2020-10-05T16:52:27Z,2024-04-16T02:37:33Z,17,153,47,https://api.ldjam.com/vx/node2/get/226627,/events/ludum-dare/47/qnight-everyday-quest,['https://tomycase.itch.io/qnight-everyday-quest'],75.035005836212,9,8.375,21.166666666667,4.053,153,3.763,317,3.789,296,4.368,55,4.5,63,,,3.763,176,,,-22.00848017025
215193,LoopBreak,[14872],1,loopbreak,2020-10-05T20:47:46Z,2020-09-26T15:34:39Z,2024-04-16T02:37:33Z,15,154,47,https://api.ldjam.com/vx/node2/get/14872,/events/ludum-dare/47/loopbreak,[],112.6826003474,15,24.125,22.857142857143,4.048,154,3.952,173,3.667,434,4.143,206,4.119,291,3.7,349,,,3.738,424,-0.78432583507785
212722,Pre Call,"[2137, 160768, 212724, 212723, 212742, 219715]",6,pre-call,2020-10-05T22:51:39Z,2020-09-17T06:14:03Z,2024-04-16T02:37:33Z,17,155,47,https://api.ldjam.com/vx/node2/get/2137+160768+212724+212723+212742+219715,/events/ludum-dare/47/pre-call,[],68.783593942879,9,11,24.25,4.045,155,3.609,484,4.217,48,3.717,703,4.364,123,4.136,81,3.667,224,4.364,37,-20.051563008902
218001,Chrono Curse,"[140732, 140718]",2,chrono-curse,2020-10-05T22:29:15Z,2020-09-30T22:45:22Z,2024-04-16T02:37:33Z,15,155,47,https://api.ldjam.com/vx/node2/get/140732+140718,/events/ludum-dare/47/chrono-curse,"['https://twitter.com/Hermitao10', 'https://twitter.com/Greon8', 'https://www.youtube.com/watch?v=Up869dWlQ6g']",86.273876800465,19,16.375,23,4.045,155,4.023,121,2.952,1197,3.167,1226,4.182,252,3.929,177,2.694,806,3.976,200,2.1054940485262
213053,Saisons,[51279],1,saisons,2020-10-05T20:22:26Z,2020-09-18T15:07:52Z,2024-04-16T02:37:33Z,55,157,47,https://api.ldjam.com/vx/node2/get/51279,/events/ludum-dare/47/saisons,['https://dribbble.com/Leonaaard'],62.699313642208,20,20,59.285714285714,4.044,157,3.544,563,3.956,163,3.455,978,4.586,43,4.474,17,,,4.543,11,-36.3899160937
217036,Void,[217028],1,void-1,2020-10-05T21:38:16Z,2020-09-29T19:05:46Z,2024-04-16T02:37:33Z,28,158,47,https://api.ldjam.com/vx/node2/get/217028,/events/ludum-dare/47/void-1,[],97.864522625579,31,17,25,4.043,158,3.609,484,3.587,517,3.043,1299,,,4.543,10,,,4.261,72,2.5536024687107
213846,Start The Game (Together),"[109702, 144107, 115573, 122839, 162338]",5,start-the-game-together,2020-10-05T21:47:18Z,2020-09-22T07:35:46Z,2024-04-16T02:37:33Z,44,159,47,https://api.ldjam.com/vx/node2/get/109702+144107+115573+122839+162338,/events/ludum-dare/47/start-the-game-together,"['https://youtu.be/WwJ0nx9qX2c', 'https://twitter.com/teagher']",109.69164993069,41,46.625,39.75,4.038,159,3.237,936,4.158,66,4.395,41,4.487,72,3.855,239,3.181,449,3.861,312,-5.4969968198741
214955,Super ∞,"[214491, 214957, 214953, 214954, 290972]",5,super,2020-10-05T20:02:45Z,2020-09-25T21:28:26Z,2024-04-16T02:37:33Z,17,159,47,https://api.ldjam.com/vx/node2/get/214491+214957+214953+214954+290972,/events/ludum-dare/47/super,[],118.14067568512,26,32.625,27.857142857143,4.038,159,3.981,154,4.365,20,4.173,183,3.712,668,3.72,340,,,3.942,234,0.2560823655206
226349,WHILE (TRUE),"[13015, 13016]",2,while-true-1,2020-10-05T15:14:18Z,2020-10-05T12:58:04Z,2024-04-16T02:37:33Z,40,161,47,https://api.ldjam.com/vx/node2/get/13015+13016,/events/ludum-dare/47/while-true-1,['https://open.spotify.com/artist/37f28088QfzRXbxG6kzZmN'],82.440324997108,54,28.375,42.75,4.037,161,3.78,299,3.78,307,3.988,366,4,378,3.854,240,3.2,439,3.788,382,-2.0204102886729
226518,Hack'n Loop,"[1955, 226602, 185258, 153217]",4,hackn-loop,2020-10-05T21:55:28Z,2020-10-05T15:37:59Z,2024-04-16T02:37:33Z,28,162,47,https://api.ldjam.com/vx/node2/get/1955+226602+185258+153217,/events/ludum-dare/47/hackn-loop,"['https://twitter.com/DarennKeller', 'https://twitter.com/AlexBauwl', 'https://itch.io/t/251713/temple-collection-updated', 'https://discord.gg/fFJCEav', 'https://twitter.com/KillianBeguerie']",100.86581702181,20,29.25,34,4.032,162,4.032,116,3.438,689,3.609,816,4.424,97,4.063,115,,,4.203,86,-19.935923097456
219255,Looponaut,"[219252, 72461, 227763]",3,looponaut,2020-10-05T21:59:40Z,2020-10-01T23:06:36Z,2024-04-16T02:37:33Z,39,163,47,https://api.ldjam.com/vx/node2/get/219252+72461+227763,/events/ludum-dare/47/looponaut,['https://caffinate.itch.io/abaddon'],104.30723848324,46,34,36.857142857143,4.029,163,3.843,250,3.357,777,4.114,232,4.343,139,4.088,104,,,4.214,83,0.18850158105273
227344,Oops Loops,"[142038, 227378, 152064]",3,oops-loops-1,2020-10-05T22:34:03Z,2020-10-05T21:10:44Z,2024-04-16T02:37:33Z,24,163,47,https://api.ldjam.com/vx/node2/get/142038+227378+152064,/events/ludum-dare/47/oops-loops-1,[],148.10632623547,45,76.5,35.875,4.029,163,3.779,300,4.265,32,4.088,258,3.618,744,3.574,456,3.603,268,3.182,1023,-5.9279131616403
227293,NEONWISE'89,"[41724, 46139]",2,neonwise89,2020-10-05T22:00:50Z,2020-10-05T20:55:32Z,2024-04-16T02:37:33Z,13,165,47,https://api.ldjam.com/vx/node2/get/41724+46139,/events/ludum-dare/47/neonwise89,[],170.44381740184,10,49.75,20.714285714286,4.026,165,4,132,4.368,18,4.158,195,3.921,471,3.556,467,,,4.194,90,-2.9041224994108
217531,Cornowlius' Path,"[217530, 217534, 72177, 217561, 217618, 217533, 222061, 221752, 219259, 228570, 222133, 230570, 229800]",13,cornowlius-path,2020-10-05T23:34:14Z,2020-09-30T12:30:52Z,2024-04-16T02:37:33Z,11,166,47,https://api.ldjam.com/vx/node2/get/217530+217534+72177+217561+217618+217533+222061+221752+219259+228570+222133+230570+229800,/events/ludum-dare/47/cornowlius-path,[],132.93318952283,20,32.25,22,4.025,166,3.85,244,3.45,674,3.925,443,4.3,164,4.1,98,,,3.895,283,-1.941932430908
224006,Stuck in a While Loop,[73570],1,stuck-in-a-while-loop-1,2020-10-05T21:39:55Z,2020-10-03T18:21:49Z,2024-04-16T02:37:33Z,12,166,47,https://api.ldjam.com/vx/node2/get/73570,/events/ludum-dare/47/stuck-in-a-while-loop-1,[],68.211273098937,2,8.375,21.714285714286,4.025,166,3.55,554,4.1,89,3.825,569,3.625,733,,,2.778,747,3.35,847,-34.292814620269
225210,BipBoop.exe,"[121443, 120829]",2,bipboop-exe,2020-10-04T22:30:26Z,2020-10-04T17:57:41Z,2024-04-16T02:37:33Z,17,166,47,https://api.ldjam.com/vx/node2/get/121443+120829,/events/ludum-dare/47/bipboop-exe,[],127.38738128315,13,33.875,21.875,4.025,166,4,132,3.725,366,3.875,505,4.2,236,4.05,119,3.8,161,3.921,251,-0.86084815487159
227504,INCORPORATION CORP.,"[53710, 121103, 52546, 121104, 141136]",5,incorporation-corp,2020-10-05T21:55:32Z,2020-10-05T21:34:54Z,2024-04-16T02:37:33Z,21,169,47,https://api.ldjam.com/vx/node2/get/53710+121103+52546+121104+141136,/events/ludum-dare/47/incorporation-corp,[],74.065607981804,10,12,22.875,4.024,169,4.119,78,3.762,327,3.19,1209,4.214,230,3.762,315,3.595,272,3.175,1029,-13.79272658835
227749,Mystic Dungeon & Mighty Mustache,[11052],1,mystic-dungeon-mighty-mustache,2020-10-05T22:24:45Z,2020-10-05T22:00:32Z,2024-04-16T02:37:33Z,44,169,47,https://api.ldjam.com/vx/node2/get/11052,/events/ludum-dare/47/mystic-dungeon-mighty-mustache,[],78.819230722202,47,33.625,63,4.024,169,3.944,184,3.411,720,3.476,960,4.278,175,,,3.914,135,3.922,250,-22.13478230953
214086,The Time Terrorists,"[178593, 178603]",2,the-time-terrorists,2020-10-05T21:44:16Z,2020-09-22T23:10:39Z,2024-04-16T02:37:33Z,20,171,47,https://api.ldjam.com/vx/node2/get/178593+178603,/events/ludum-dare/47/the-time-terrorists,[],113.25893433587,10,23.25,25.5,4.023,171,3.542,565,3.674,428,3.208,1193,4.271,184,,,,,4.295,59,-12.294198069297
216280,My Hat,[78645],1,my-hat,2020-10-05T21:40:36Z,2020-09-28T20:29:03Z,2024-04-16T02:37:33Z,15,171,47,https://api.ldjam.com/vx/node2/get/78645,/events/ludum-dare/47/my-hat,['https://youtu.be/nOHbv1zkypQ'],67.308147651911,6,10.25,23.625,4.023,171,3.952,173,4.214,49,3.795,605,4.682,21,4.25,52,4.182,52,4.31,55,-26.646672468807
212302,Driven Round the Loop,"[159211, 167936, 214031, 191426, 214514, 226678, 226685]",7,driven-round-the-loop,2020-10-05T21:50:08Z,2020-09-15T20:27:43Z,2024-04-16T02:37:33Z,31,173,47,https://api.ldjam.com/vx/node2/get/159211+167936+214031+191426+214514+226678+226685,/events/ludum-dare/47/driven-round-the-loop,[],104.13782525337,58,49.75,46.875,4.022,173,3.967,166,3.989,139,4.337,66,3.891,497,3.686,361,3.614,261,3.69,475,-3.1151886688803
