rank,author,composite_score,count,team_size,grade,game_position,performance_score,participation_score,community_score,Fun_score,Overall_score,Mood_score,Graphics_score,Innovation_score,Audio_score,Theme_score,Humor_score
680,393067,1652.1685757319951,1,5,36.0,"[130.0, 196.0, 106.0, 118.0, 90.0, nan, nan, 296.0]",0.7441124761031438,1.0,105.672046826985,0.801302891566265,0.67326,0.7921505202312138,0.9106771396269078,0.8377712784234461,0.0,0.8847454023453295,0.0
681,284287,1651.296615271843,3,7,25.571428571429,"[2.0, 4.0, 39.0, 377.0, 8.0, 5.0, 5.0, nan]",0.8656139297363323,3.0,103.04690934602,0.9320363855421686,0.93862,0.0,0.9549633013001695,0.869347923193532,0.9317549116607773,0.780806073594824,0.9437187212563096
681,278050,1651.296615271843,3,7,25.571428571429,"[2.0, 4.0, 39.0, 377.0, 8.0, 5.0, 5.0, nan]",0.8656139297363323,3.0,103.04690934602,0.9320363855421686,0.93862,0.0,0.9549633013001695,0.869347923193532,0.9317549116607773,0.780806073594824,0.9437187212563096
681,278052,1651.296615271843,3,7,25.571428571429,"[2.0, 4.0, 39.0, 377.0, 8.0, 5.0, 5.0, nan]",0.8656139297363323,3.0,103.04690934602,0.9320363855421686,0.93862,0.0,0.9549633013001695,0.869347923193532,0.9317549116607773,0.780806073594824,0.9437187212563096
684,113438,1649.8611386254656,2,2,117.125,"[97.0, 87.0, 190.0, 222.0, 470.0, 81.0, 353.0, 181.0]",0.7614091232209372,2.0,104.4375,0.8276063855421687,0.7090399999999999,0.7990727167630057,0.7338139513849632,0.7750575745325922,0.8312535689045937,0.7990491467852809,0.6835657206954571
685,18923,1649.494498314281,2,4,98.714285714286,"[175.0, 195.0, 472.0, 160.0, 110.0, nan, 453.0, 333.0]",0.6916975312979462,2.0,104.738378074895,0.7802487951807229,0.5811199999999999,0.7504543352601156,0.8777453928773318,0.6889087114704396,0.0,0.8270103760614638,0.6352401458216489
685,84234,1649.494498314281,2,4,98.714285714286,"[175.0, 195.0, 472.0, 160.0, 110.0, nan, 453.0, 333.0]",0.6916975312979462,2.0,104.738378074895,0.7802487951807229,0.5811199999999999,0.7504543352601156,0.8777453928773318,0.6889087114704396,0.0,0.8270103760614638,0.6352401458216489
687,15003,1649.3139032903255,2,2,123.5,"[145.0, 533.0, 82.0, 493.0, 143.0, 126.0, 637.0, 24.0]",0.700020047004646,2.0,104.6875,0.6604933734939759,0.6385799999999999,0.9156181502890173,0.8749490107405314,0.8520494795351188,0.82030777385159,0.7651940962393853,0.5764210880538418
688,244709,1647.6028006087827,1,5,25.25,"[112.0, 237.0, 90.0, 18.0, 298.0, 643.0, 714.0, 578.0]",0.7578695674954656,1.0,105.30346205894,0.7889608433734939,0.7088,0.7232287861271677,0.841522973431317,0.8638567458312278,0.6195936395759717,0.9278164173069147,0.5893653954010095
689,75122,1647.1359992614546,4,4,35.125,"[57.0, 109.0, 117.0, 68.0, 36.0, 15.0, 391.0, 33.0]",0.8391941972325642,4.0,101.892827030345,0.8394365060240963,0.80334,0.9029974566473988,0.9342548558507631,0.8422637695805961,0.9047447349823321,0.909430909826122,0.6904720022434099
690,244905,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
690,236632,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
690,215700,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
690,238548,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
690,236651,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
690,214283,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
690,214309,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
690,237361,1647.029377107043,1,9,144.42857142857,"[191.0, 1005.0, 596.0, 427.0, 82.0, 37.0, nan, 67.0]",0.6272053872434697,1.0,105.875,0.5330068674698795,0.5764400000000001,0.8993415028901733,0.9160938383267383,0.6986713390601313,0.9021343462897526,0.8076405661140315,0.0
698,239469,1646.810131007143,4,3,59.142857142857,"[158.0, 161.0, 377.0, 26.0, 353.0, nan, 1039.0, 479.0]",0.716928260483114,4.0,102.441676851555,0.8188695180722891,0.6241199999999999,0.726956416184971,0.804895669869983,0.7542699242041435,0.0,0.9268459361099879,0.4708422770611329
699,204479,1643.0721147150348,2,4,133.14285714286,"[14.0, 12.0, 288.0, 20.0, 64.0, nan, 9.0, 133.0]",0.8921016387862075,2.0,103.375,0.9139891566265059,0.89612,0.861016416184971,0.9328664104013566,0.7912815866599292,0.0,0.9233737970076829,0.9296056982613572
700,120915,1641.9430336369423,2,1,36.625,"[94.0, 32.0, 344.0, 24.0, 1102.0, 340.0, 275.0, 1142.0]",0.7727140614866793,2.4,103.456869955525,0.8867910843373494,0.74098,0.5834253179190751,0.6330747540983606,0.7757924507326932,0.7438539929328621,0.9210685564092196,0.7827896690970275
701,385345,1641.3268718972295,1,1,43.666666666667,"[144.0, 89.0, 113.0, 541.0, 397.0, 178.0, nan, nan]",0.7273435566782802,1.2,104.82752152865,0.8543145783132529,0.64932,0.50162,0.7890338270209157,0.8357301364325416,0.7949068551236749,0.7567112090578244,0.50162
702,78121,1640.9334721135976,11,5,22.5,"[93.0, 147.0, 611.0, 597.0, 69.0, 81.0, 380.0, 307.0]",0.7626731747171055,11.0,94.83642332556,0.8034121686746988,0.7172799999999999,0.7514630057803467,0.9023384737139626,0.617437463365336,0.8285935689045936,0.7009178406793368,0.6478028154795288
703,297771,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,97736,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,299466,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,298796,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,298199,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,302204,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,298795,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,298198,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,296960,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
703,297770,1640.471475733853,1,10,91.375,"[159.0, 439.0, 460.0, 281.0, 49.0, 72.0, 195.0, 152.0]",0.7006278739507548,1.0,105.09516830382,0.6969883132530119,0.61534,0.8321016184971097,0.9232302204635388,0.7155078120262759,0.8549187279151943,0.8219918479579458,0.775110128996074
713,195646,1640.186521870864,1,3,41.25,"[57.0, 72.0, 15.0, 31.0, 180.0, 69.0, 321.0, 159.0]",0.8377383529905564,1.0,104.436322477435,0.861234939759036,0.80432,0.83774774566474,0.8679742792538158,0.9120461243052045,0.8656537809187279,0.9175593853619085,0.7301099046550756
713,203876,1640.186521870864,1,3,41.25,"[57.0, 72.0, 15.0, 31.0, 180.0, 69.0, 321.0, 159.0]",0.8377383529905564,1.0,104.436322477435,0.861234939759036,0.80432,0.83774774566474,0.8679742792538158,0.9120461243052045,0.8656537809187279,0.9175593853619085,0.7301099046550756
713,114725,1640.186521870864,1,3,41.25,"[57.0, 72.0, 15.0, 31.0, 180.0, 69.0, 321.0, 159.0]",0.8377383529905564,1.0,104.436322477435,0.861234939759036,0.80432,0.83774774566474,0.8679742792538158,0.9120461243052045,0.8656537809187279,0.9175593853619085,0.7301099046550756
716,271494,1640.0848230924207,1,7,107.0,"[31.0, 108.0, 213.0, 400.0, 3.0, 36.0, 10.0, 56.0]",0.8628189013202957,1.0,104.3125,0.8421824096385541,0.8543799999999999,0.8897690173410404,0.9744312379875635,0.801950965133906,0.890219363957597,0.7995759401536595,0.9262174425126192
716,391109,1640.0848230924207,1,7,107.0,"[31.0, 108.0, 213.0, 400.0, 3.0, 36.0, 10.0, 56.0]",0.8628189013202957,1.0,104.3125,0.8421824096385541,0.8543799999999999,0.8897690173410404,0.9744312379875635,0.801950965133906,0.890219363957597,0.7995759401536595,0.9262174425126192
716,391115,1640.0848230924207,1,7,107.0,"[31.0, 108.0, 213.0, 400.0, 3.0, 36.0, 10.0, 56.0]",0.8628189013202957,1.0,104.3125,0.8421824096385541,0.8543799999999999,0.8897690173410404,0.9744312379875635,0.801950965133906,0.890219363957597,0.7995759401536595,0.9262174425126192
716,385911,1640.0848230924207,1,7,107.0,"[31.0, 108.0, 213.0, 400.0, 3.0, 36.0, 10.0, 56.0]",0.8628189013202957,1.0,104.3125,0.8421824096385541,0.8543799999999999,0.8897690173410404,0.9744312379875635,0.801950965133906,0.890219363957597,0.7995759401536595,0.9262174425126192
716,391697,1640.0848230924207,1,7,107.0,"[31.0, 108.0, 213.0, 400.0, 3.0, 36.0, 10.0, 56.0]",0.8628189013202957,1.0,104.3125,0.8421824096385541,0.8543799999999999,0.8897690173410404,0.9744312379875635,0.801950965133906,0.890219363957597,0.7995759401536595,0.9262174425126192
716,384616,1640.0848230924207,1,7,107.0,"[31.0, 108.0, 213.0, 400.0, 3.0, 36.0, 10.0, 56.0]",0.8628189013202957,1.0,104.3125,0.8421824096385541,0.8543799999999999,0.8897690173410404,0.9744312379875635,0.801950965133906,0.890219363957597,0.7995759401536595,0.9262174425126192
716,388082,1640.0848230924207,1,7,107.0,"[31.0, 108.0, 213.0, 400.0, 3.0, 36.0, 10.0, 56.0]",0.8628189013202957,1.0,104.3125,0.8421824096385541,0.8543799999999999,0.8897690173410404,0.9744312379875635,0.801950965133906,0.890219363957597,0.7995759401536595,0.9262174425126192
723,242394,1639.8668062479348,1,3,40.571428571429,"[169.0, 167.0, 306.0, 480.0, 178.0, 246.0, nan, 313.0]",0.6943616127283524,1.0,105.08409955713,0.792734096385542,0.5861999999999999,0.7483225433526011,0.8459134539287734,0.7343729358261748,0.7284456537102473,0.7443711281843913,0.0
723,317041,1639.8668062479348,1,3,40.571428571429,"[169.0, 167.0, 306.0, 480.0, 178.0, 246.0, nan, 313.0]",0.6943616127283524,1.0,105.08409955713,0.792734096385542,0.5861999999999999,0.7483225433526011,0.8459134539287734,0.7343729358261748,0.7284456537102473,0.7443711281843913,0.0
723,320408,1639.8668062479348,1,3,40.571428571429,"[169.0, 167.0, 306.0, 480.0, 178.0, 246.0, nan, 313.0]",0.6943616127283524,1.0,105.08409955713,0.792734096385542,0.5861999999999999,0.7483225433526011,0.8459134539287734,0.7343729358261748,0.7284456537102473,0.7443711281843913,0.0
726,245351,1639.282015995122,1,6,55.25,"[32.0, 57.0, 114.0, 231.0, 63.0, 57.0, 50.0, 77.0]",0.8717927248249562,1.0,104.217101683825,0.8756834939759035,0.8548399999999999,0.8942473988439306,0.9257559977388354,0.8518185447195554,0.8863339929328622,0.8514373554387383,0.8858872125630959
726,167106,1639.282015995122,1,6,55.25,"[32.0, 57.0, 114.0, 231.0, 63.0, 57.0, 50.0, 77.0]",0.8717927248249562,1.0,104.217101683825,0.8756834939759035,0.8548399999999999,0.8942473988439306,0.9257559977388354,0.8518185447195554,0.8863339929328622,0.8514373554387383,0.8858872125630959
726,188745,1639.282015995122,1,6,55.25,"[32.0, 57.0, 114.0, 231.0, 63.0, 57.0, 50.0, 77.0]",0.8717927248249562,1.0,104.217101683825,0.8756834939759035,0.8548399999999999,0.8942473988439306,0.9257559977388354,0.8518185447195554,0.8863339929328622,0.8514373554387383,0.8858872125630959
726,245203,1639.282015995122,1,6,55.25,"[32.0, 57.0, 114.0, 231.0, 63.0, 57.0, 50.0, 77.0]",0.8717927248249562,1.0,104.217101683825,0.8756834939759035,0.8548399999999999,0.8942473988439306,0.9257559977388354,0.8518185447195554,0.8863339929328622,0.8514373554387383,0.8858872125630959
730,321045,1639.2567345698194,1,6,64.571428571429,"[119.0, 169.0, 311.0, 487.0, 71.0, 43.0, nan, 104.0]",0.7445411851231328,1.0,104.80925677408,0.7918622891566265,0.67268,0.8419653179190751,0.9012992990390051,0.732914977261243,0.8612042402826854,0.7408619571370805,0.0
730,316789,1639.2567345698194,1,6,64.571428571429,"[119.0, 169.0, 311.0, 487.0, 71.0, 43.0, nan, 104.0]",0.7445411851231328,1.0,104.80925677408,0.7918622891566265,0.67268,0.8419653179190751,0.9012992990390051,0.732914977261243,0.8612042402826854,0.7408619571370805,0.0
732,171134,1638.9585425714959,2,8,198.0,"[97.0, 219.0, 179.0, 406.0, 61.0, 54.0, 660.0, 53.0]",0.7663720367356531,2.0,103.6875,0.7697871084337349,0.71744,0.8732092485549133,0.9025751724137931,0.796745083375442,0.8557690459363957,0.7441080792559643,0.537551205832866
732,1066,1638.9585425714959,2,8,198.0,"[97.0, 219.0, 179.0, 406.0, 61.0, 54.0, 660.0, 53.0]",0.7663720367356531,2.0,103.6875,0.7697871084337349,0.71744,0.8732092485549133,0.9025751724137931,0.796745083375442,0.8557690459363957,0.7441080792559643,0.537551205832866
734,93368,1637.881699069356,1,3,69.875,"[170.0, 486.0, 41.0, 23.0, 242.0, 97.0, 849.0, 60.0]",0.7043540123583055,1.0,104.905127880285,0.6992508433734941,0.61102,0.9037753757225433,0.85899986433013,0.8967647397675593,0.8593532862190814,0.9262298665588354,0.5407508693213685
735,52048,1636.6416006344734,7,3,47.75,"[36.0, 74.0, 66.0, 49.0, 237.0, 564.0, 577.0, 490.0]",0.844837992804268,7.0,98.16686274254499,0.8614831325301204,0.84534,0.746328901734104,0.8674078010175239,0.8708549469429003,0.6576100353356891,0.9051558026688233,0.6826964329781268
735,121103,1636.6416006344734,7,3,47.75,"[36.0, 74.0, 66.0, 49.0, 237.0, 564.0, 577.0, 490.0]",0.844837992804268,7.0,98.16686274254499,0.8614831325301204,0.84534,0.746328901734104,0.8674078010175239,0.8708549469429003,0.6576100353356891,0.9051558026688233,0.6826964329781268
735,52546,1636.6416006344734,7,3,47.75,"[36.0, 74.0, 66.0, 49.0, 237.0, 564.0, 577.0, 490.0]",0.844837992804268,7.0,98.16686274254499,0.8614831325301204,0.84534,0.746328901734104,0.8674078010175239,0.8708549469429003,0.6576100353356891,0.9051558026688233,0.6826964329781268
738,321715,1636.2966152718432,2,7,25.571428571429,"[2.0, 4.0, 39.0, 377.0, 8.0, 5.0, 5.0, nan]",0.8656139297363323,2.0,103.04690934602,0.9320363855421686,0.93862,0.0,0.9549633013001695,0.869347923193532,0.9317549116607773,0.780806073594824,0.9437187212563096
738,298219,1636.2966152718432,2,7,25.571428571429,"[2.0, 4.0, 39.0, 377.0, 8.0, 5.0, 5.0, nan]",0.8656139297363323,2.0,103.04690934602,0.9320363855421686,0.93862,0.0,0.9549633013001695,0.869347923193532,0.9317549116607773,0.780806073594824,0.9437187212563096
738,283903,1636.2966152718432,2,7,25.571428571429,"[2.0, 4.0, 39.0, 377.0, 8.0, 5.0, 5.0, nan]",0.8656139297363323,2.0,103.04690934602,0.9320363855421686,0.93862,0.0,0.9549633013001695,0.869347923193532,0.9317549116607773,0.780806073594824,0.9437187212563096
741,314676,1635.8376367072829,2,8,64.5,"[77.0, 175.0, 330.0, 394.0, 22.0, 90.0, 51.0, 62.0]",0.8096335340318979,2.0,103.27755262167,0.8105268674698793,0.7656399999999999,0.8876085549132948,0.9474090785754663,0.7611147347145022,0.8483284098939928,0.8008638010513547,0.8823589568143578
741,314515,1635.8376367072829,2,8,64.5,"[77.0, 175.0, 330.0, 394.0, 22.0, 90.0, 51.0, 62.0]",0.8096335340318979,2.0,103.27755262167,0.8105268674698793,0.7656399999999999,0.8876085549132948,0.9474090785754663,0.7611147347145022,0.8483284098939928,0.8008638010513547,0.8823589568143578
741,77421,1635.8376367072829,2,8,64.5,"[77.0, 175.0, 330.0, 394.0, 22.0, 90.0, 51.0, 62.0]",0.8096335340318979,2.0,103.27755262167,0.8105268674698793,0.7656399999999999,0.8876085549132948,0.9474090785754663,0.7611147347145022,0.8483284098939928,0.8008638010513547,0.8823589568143578
744,153061,1634.8611386254654,1,2,117.125,"[97.0, 87.0, 190.0, 222.0, 470.0, 81.0, 353.0, 181.0]",0.7614091232209372,1.0,104.4375,0.8276063855421687,0.7090399999999999,0.7990727167630057,0.7338139513849632,0.7750575745325922,0.8312535689045937,0.7990491467852809,0.6835657206954571
745,296183,1634.7580332667424,1,3,24.0,"[175.0, 98.0, 350.0, 223.0, 332.0, 310.0, 165.0, 723.0]",0.7103716078252487,1.0,104.668801381265,0.8441614457831323,0.58798,0.6359242774566474,0.8004770039570378,0.7496829004547751,0.7238045229681979,0.839247836635665,0.7940178014582164
745,302569,1634.7580332667424,1,3,24.0,"[175.0, 98.0, 350.0, 223.0, 332.0, 310.0, 165.0, 723.0]",0.7103716078252487,1.0,104.668801381265,0.8441614457831323,0.58798,0.6359242774566474,0.8004770039570378,0.7496829004547751,0.7238045229681979,0.839247836635665,0.7940178014582164
745,302560,1634.7580332667424,1,3,24.0,"[175.0, 98.0, 350.0, 223.0, 332.0, 310.0, 165.0, 723.0]",0.7103716078252487,1.0,104.668801381265,0.8441614457831323,0.58798,0.6359242774566474,0.8004770039570378,0.7496829004547751,0.7238045229681979,0.839247836635665,0.7940178014582164
748,27092,1634.494498314281,1,4,98.714285714286,"[175.0, 195.0, 472.0, 160.0, 110.0, nan, 453.0, 333.0]",0.6916975312979462,1.0,104.738378074895,0.7802487951807229,0.5811199999999999,0.7504543352601156,0.8777453928773318,0.6889087114704396,0.0,0.8270103760614638,0.6352401458216489
748,18844,1634.494498314281,1,4,98.714285714286,"[175.0, 195.0, 472.0, 160.0, 110.0, nan, 453.0, 333.0]",0.6916975312979462,1.0,104.738378074895,0.7802487951807229,0.5811199999999999,0.7504543352601156,0.8777453928773318,0.6889087114704396,0.0,0.8270103760614638,0.6352401458216489
750,60184,1634.3139032903252,1,2,123.5,"[145.0, 533.0, 82.0, 493.0, 143.0, 126.0, 637.0, 24.0]",0.700020047004646,1.0,104.6875,0.6604933734939759,0.6385799999999999,0.9156181502890173,0.8749490107405314,0.8520494795351188,0.82030777385159,0.7651940962393853,0.5764210880538418
751,78091,1634.1751315303193,2,2,49.75,"[57.0, 11.0, 768.0, 1003.0, 187.0, 12.0, 431.0, 186.0]",0.8132842527316978,2.0,103.14968225594001,0.8925150602409638,0.7843,0.7970856647398843,0.846907167891464,0.590697564426478,0.9074997879858657,0.5557659199353012,0.6474817722938867
751,147875,1634.1751315303193,2,2,49.75,"[57.0, 11.0, 768.0, 1003.0, 187.0, 12.0, 431.0, 186.0]",0.8132842527316978,2.0,103.14968225594001,0.8925150602409638,0.7843,0.7970856647398843,0.846907167891464,0.590697564426478,0.9074997879858657,0.5557659199353012,0.6474817722938867
753,342640,1634.114768364903,2,3,62.0,"[11.0, 11.0, 25.0, 228.0, 304.0, 113.0, nan, 143.0]",0.8816064008946873,2.0,102.826821353485,0.9100150602409638,0.9029999999999999,0.8457023121387284,0.8221654494064443,0.895830207175341,0.8359330035335688,0.8487212858875859,0.0
753,343066,1634.114768364903,2,3,62.0,"[11.0, 11.0, 25.0, 228.0, 304.0, 113.0, nan, 143.0]",0.8816064008946873,2.0,102.826821353485,0.9100150602409638,0.9029999999999999,0.8457023121387284,0.8221654494064443,0.895830207175341,0.8359330035335688,0.8487212858875859,0.0
755,122691,1633.8905194568347,3,4,21.625,"[2.0, 4.0, 33.0, 2.0, 14.0, 29.0, 3.0, 9.0]",0.9339795153451399,3.0,101.567463558845,0.9254563855421687,0.9375,0.9424393063583814,0.9521257772752967,0.8864974734714501,0.9001944876325088,0.9507573797007682,0.9405552327537857
755,122306,1633.8905194568347,3,4,21.625,"[2.0, 4.0, 33.0, 2.0, 14.0, 29.0, 3.0, 9.0]",0.9339795153451399,3.0,101.567463558845,0.9254563855421687,0.9375,0.9424393063583814,0.9521257772752967,0.8864974734714501,0.9001944876325088,0.9507573797007682,0.9405552327537857
755,122528,1633.8905194568347,3,4,21.625,"[2.0, 4.0, 33.0, 2.0, 14.0, 29.0, 3.0, 9.0]",0.9339795153451399,3.0,101.567463558845,0.9254563855421687,0.9375,0.9424393063583814,0.9521257772752967,0.8864974734714501,0.9001944876325088,0.9507573797007682,0.9405552327537857
755,122279,1633.8905194568347,3,4,21.625,"[2.0, 4.0, 33.0, 2.0, 14.0, 29.0, 3.0, 9.0]",0.9339795153451399,3.0,101.567463558845,0.9254563855421687,0.9375,0.9424393063583814,0.9521257772752967,0.8864974734714501,0.9001944876325088,0.9507573797007682,0.9405552327537857
759,75464,1632.1359992614546,3,4,35.125,"[57.0, 109.0, 117.0, 68.0, 36.0, 15.0, 391.0, 33.0]",0.8391941972325642,3.0,101.892827030345,0.8394365060240963,0.80334,0.9029974566473988,0.9342548558507631,0.8422637695805961,0.9047447349823321,0.909430909826122,0.6904720022434099
760,214953,1631.0821326852426,7,5,35.857142857143,"[95.0, 206.0, 118.0, 48.0, 150.0, 81.0, nan, 75.0]",0.7815240334581076,7.0,98.091696689545,0.7969438554216867,0.73402,0.8787742196531791,0.8845418993781797,0.8338521778676099,0.8533735689045936,0.911857112818439,0.0
760,214957,1631.0821326852426,7,5,35.857142857143,"[95.0, 206.0, 118.0, 48.0, 150.0, 81.0, nan, 75.0]",0.7815240334581076,7.0,98.091696689545,0.7969438554216867,0.73402,0.8787742196531791,0.8845418993781797,0.8338521778676099,0.8533735689045936,0.911857112818439,0.0
760,214491,1631.0821326852426,7,5,35.857142857143,"[95.0, 206.0, 118.0, 48.0, 150.0, 81.0, nan, 75.0]",0.7815240334581076,7.0,98.091696689545,0.7969438554216867,0.73402,0.8787742196531791,0.8845418993781797,0.8338521778676099,0.8533735689045936,0.911857112818439,0.0
760,290972,1631.0821326852426,7,5,35.857142857143,"[95.0, 206.0, 118.0, 48.0, 150.0, 81.0, nan, 75.0]",0.7815240334581076,7.0,98.091696689545,0.7969438554216867,0.73402,0.8787742196531791,0.8845418993781797,0.8338521778676099,0.8533735689045936,0.911857112818439,0.0
764,221205,1629.0847467547294,1,2,75.333333333333,"[3.0, 55.0, 62.0, 59.0, nan, 31.0, nan, 3.0]",0.8075420451725646,1.0,103.83712023951,0.8696953012048194,0.9302599999999999,0.9549597687861272,0.0,0.8745413137948459,0.9055444522968197,0.9029627011726646,0.0
764,219776,1629.0847467547294,1,2,75.333333333333,"[3.0, 55.0, 62.0, 59.0, nan, 31.0, nan, 3.0]",0.8075420451725646,1.0,103.83712023951,0.8696953012048194,0.9302599999999999,0.9549597687861272,0.0,0.8745413137948459,0.9055444522968197,0.9029627011726646,0.0
766,163463,1629.0676416229112,5,4,99.625,"[145.0, 140.0, 378.0, 71.0, 249.0, 51.0, 645.0, 124.0]",0.7583921418230198,5.0,100.06534611302,0.8304734939759035,0.6537000000000001,0.8711171098265895,0.8572527529677785,0.7604183324911571,0.8901640989399293,0.8999669793772745,0.6132950420639371
767,204538,1628.0721147150346,1,4,133.14285714286,"[14.0, 12.0, 288.0, 20.0, 64.0, nan, 9.0, 133.0]",0.8921016387862075,1.0,103.375,0.9139891566265059,0.89612,0.861016416184971,0.9328664104013566,0.7912815866599292,0.0,0.9233737970076829,0.9296056982613572
768,164981,1626.9412082050123,1,3,49.625,"[67.0, 118.0, 120.0, 36.0, 26.0, 113.0, 132.0, 129.0]",0.8099875438055355,1.0,103.682805342575,0.8190633734939758,0.76524,0.829790057803468,0.9325907292255511,0.8111489944416371,0.8062530035335689,0.9081328346138293,0.7848702411665731
768,321145,1626.9412082050123,1,3,49.625,"[67.0, 118.0, 120.0, 36.0, 26.0, 113.0, 132.0, 129.0]",0.8099875438055355,1.0,103.682805342575,0.8190633734939758,0.76524,0.829790057803468,0.9325907292255511,0.8111489944416371,0.8062530035335689,0.9081328346138293,0.7848702411665731
768,316817,1626.9412082050123,1,3,49.625,"[67.0, 118.0, 120.0, 36.0, 26.0, 113.0, 132.0, 129.0]",0.8099875438055355,1.0,103.682805342575,0.8190633734939758,0.76524,0.829790057803468,0.9325907292255511,0.8111489944416371,0.8062530035335689,0.9081328346138293,0.7848702411665731
771,372389,1626.7477965856363,1,5,48.428571428571,"[160.0, 250.0, 673.0, 19.0, 278.0, nan, 735.0, 138.0]",0.7166191751290917,1.0,104.10563028844,0.7791640963855422,0.6199999999999999,0.8454493641618497,0.8265747201808931,0.6498987771601819,0.5774999999999999,0.9414151071572987,0.5333320246775097
